i,j,map,prob_of_b_east_given_intended,prob_of_b_north_given_intended,prob_of_b_south_given_intended,prob_of_b_west_given_intended,prob_of_d_east_given_intended,prob_of_d_north_given_intended,prob_of_d_south_given_intended,prob_of_d_west_given_intended,prob_of_EDGE_east_given_intended,prob_of_EDGE_north_given_intended,prob_of_EDGE_south_given_intended,prob_of_EDGE_west_given_intended,prob_of_f_east_given_intended,prob_of_f_north_given_intended,prob_of_f_south_given_intended,prob_of_f_west_given_intended,prob_of_g_east_given_intended,prob_of_g_north_given_intended,prob_of_g_south_given_intended,prob_of_g_west_given_intended,prob_of_m_east_given_intended,prob_of_m_north_given_intended,prob_of_m_south_given_intended,prob_of_m_west_given_intended,prob_of_r_east_given_intended,prob_of_r_north_given_intended,prob_of_r_south_given_intended,prob_of_r_west_given_intended,prob_of_w_east_given_intended,prob_of_w_north_given_intended,prob_of_w_south_given_intended,prob_of_w_west_given_intended,intended
14,4,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
14,5,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
14,6,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
14,7,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
14,8,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
14,9,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
14,10,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
14,11,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
14,12,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
14,13,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
14,14,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
14,15,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
14,16,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
14,17,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
14,18,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
14,19,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
14,20,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
14,21,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
14,22,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
14,23,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
15,0,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
15,1,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
15,2,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
15,3,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
15,4,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
15,5,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
15,6,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
15,7,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
15,8,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
15,9,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
15,10,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
15,11,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
15,12,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
15,13,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
15,14,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
15,15,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
15,16,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
15,17,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
15,18,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
15,19,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
15,20,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
15,21,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
15,22,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
15,23,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
16,0,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
16,1,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
16,2,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
16,3,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
16,4,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
16,5,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
16,6,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
16,7,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
16,8,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
16,9,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
16,10,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
16,11,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
16,12,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
16,13,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
16,14,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
16,15,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
16,16,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
16,17,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
16,18,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
16,19,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
16,20,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
16,21,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
16,22,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
16,23,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
17,0,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
17,1,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
17,2,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
17,3,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
17,4,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,5,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,6,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,7,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,8,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,9,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,10,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,11,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
17,12,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,13,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,14,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,15,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,16,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,17,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,18,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,19,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,20,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
17,21,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
17,22,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
